Timestamp,SequenceNumber,MavlinkCommand,IPSourceHost,TCPSourcePort,IPDestHost,TCPDestPort,PacketLength
1679497303.377427899,4266103799,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.378470178,3927810630,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.436451214,3927810699,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.436496542,4266103868,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.436512573,3927810828,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.445493960,4266103997,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.445544782,3927810897,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497303.445556421,4266104066,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497303.445565433,3927810937,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497303.445590959,4266104106,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497303.445597625,3927810967,,172.16.0.8,5760,10.241.115.1,38510,80
1679497303.445604175,4266104136,,172.16.0.8,5760,10.241.115.1,46882,80
1679497303.445611213,3927810995,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.445618356,4266104164,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.445625302,3927811124,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.445632605,4266104293,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.476603743,3927811193,242,172.16.0.8,5760,10.241.115.1,38510,120
1679497303.476684682,4266104362,242,172.16.0.8,5760,10.241.115.1,46882,120
1679497303.476715192,3927811261,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.486244675,4266104430,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.486422889,3927811390,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.486457457,4266104559,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.486474361,3927811459,1,172.16.0.8,5760,10.241.115.1,38510,95
1679497303.486491297,4266104628,1,172.16.0.8,5760,10.241.115.1,46882,95
1679497303.486508010,3927811502,125,172.16.0.8,5760,10.241.115.1,38510,69
1679497303.486524319,4266104671,125,172.16.0.8,5760,10.241.115.1,46882,69
1679497303.486540260,3927811519,,172.16.0.8,5760,10.241.115.1,38510,70
1679497303.486553643,4266104688,,172.16.0.8,5760,10.241.115.1,46882,70
1679497303.486567358,3927811537,62,172.16.0.8,5760,10.241.115.1,38510,86
1679497303.496088043,4266104706,62,172.16.0.8,5760,10.241.115.1,46882,86
1679497303.496270005,3927811571,42,172.16.0.8,5760,10.241.115.1,38510,65
1679497303.496342299,4266104740,42,172.16.0.8,5760,10.241.115.1,46882,65
1679497303.496381774,4266104753,36,172.16.0.8,5760,10.241.115.1,46882,76
1679497303.496402773,3927811584,36,172.16.0.8,5760,10.241.115.1,38510,233
1679497303.496423401,4266104777,65,172.16.0.8,5760,10.241.115.1,46882,209
1679497303.504737712,4266104934,33,172.16.0.8,5760,10.241.115.1,46882,309
1679497303.506405787,3927811765,33,172.16.0.8,5760,10.241.115.1,38510,309
1679497303.509463639,3927812022,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.509488534,4266105191,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.510596981,3927812151,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.510614996,4266105320,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.556281082,3927812220,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497303.556316152,4266105389,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497303.556329979,3927812260,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497303.556363299,4266105429,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497303.556371206,3927812290,,172.16.0.8,5760,10.241.115.1,38510,80
1679497303.581438060,4266105459,,172.16.0.8,5760,10.241.115.1,46882,80
1679497303.581474704,3927812318,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.581486095,4266105487,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.581495133,3927812447,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.581503585,4266105616,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.590682051,3927812516,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497303.590761475,4266105685,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497303.590809864,3927812553,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.590826029,4266105722,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.590861302,3927812682,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.590873621,4266105851,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.630097796,4045125465,0,10.241.115.1,38510,172.16.0.8,5760,91
1679497303.636733610,3927812751,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.636843531,4266105920,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.636901493,3927812880,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.647574654,4266106049,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.647830062,3927812949,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497303.647868846,4266106118,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497303.647895303,3927812989,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497303.647953894,4266106158,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497303.648007368,3927813019,,172.16.0.8,5760,10.241.115.1,38510,80
1679497303.648028895,4266106188,,172.16.0.8,5760,10.241.115.1,46882,80
1679497303.648048646,4266106216,0,172.16.0.8,5760,10.241.115.1,46882,73
1679497303.648072256,3927813047,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.648104243,4266106237,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.648118782,3927813176,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.648132057,4266106366,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.676864572,3927813245,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497303.677139617,4266106435,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497303.677203721,3927813282,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.685579522,4266106472,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.685662455,3927813411,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.685678286,4266106601,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.718550442,3927813480,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.718644632,4266106670,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.718679369,3927813609,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.743657031,4266106799,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.743721902,3927813678,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497303.743740368,4266106868,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497303.743749901,3927813718,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497303.743758866,4266106908,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497303.743766864,3927813748,,172.16.0.8,5760,10.241.115.1,38510,80
1679497303.743774895,4266106938,,172.16.0.8,5760,10.241.115.1,46882,80
1679497303.753225964,3927813776,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.753361616,4266106966,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.753397205,3927813905,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.753415738,4266107095,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.796670160,3927813974,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497303.796805613,4266107164,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497303.796831487,3927814011,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.805618410,4266107201,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.805725041,3927814140,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.805785902,4266107330,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.815647612,3927814209,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.815739874,4266107399,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.815762627,3927814338,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.815776197,4266107528,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.821904326,3927814407,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497303.822088892,4266107597,33,172.16.0.8,5760,10.241.115.1,46882,92
1679497303.822114217,3927814447,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497303.822128465,4266107637,2,172.16.0.8,5760,10.241.115.1,46882,75
1679497303.822138284,3927814470,,172.16.0.8,5760,10.241.115.1,38510,92
1679497303.822174940,4266107660,,172.16.0.8,5760,10.241.115.1,46882,92
1679497303.822185848,3927814510,,172.16.0.8,5760,10.241.115.1,38510,66
1679497303.822212670,4266107700,,172.16.0.8,5760,10.241.115.1,46882,66
1679497303.836797087,3927814524,136,172.16.0.8,5760,10.241.115.1,38510,86
1679497303.836912112,4266107714,136,172.16.0.8,5760,10.241.115.1,46882,86
1679497303.836977475,3927814558,,172.16.0.8,5760,10.241.115.1,38510,86
1679497303.837007420,4266107748,,172.16.0.8,5760,10.241.115.1,46882,86
1679497303.837016360,3927814592,32,172.16.0.8,5760,10.241.115.1,38510,92
1679497303.852907660,4266107782,32,172.16.0.8,5760,10.241.115.1,46882,92
1679497303.853118859,3927814632,241,172.16.0.8,5760,10.241.115.1,38510,84
1679497303.853145359,4266107822,241,172.16.0.8,5760,10.241.115.1,46882,84
1679497303.853159917,3927814664,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497303.853207296,4266107854,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497303.853226058,4266107894,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497303.853237690,4266107924,,172.16.0.8,5760,10.241.115.1,46882,80
1679497303.853246956,3927814704,74,172.16.0.8,5760,10.241.115.1,38510,110
1679497303.853258503,3927814762,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.854010988,4266107952,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.861808014,3927814891,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.861944514,4266108081,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.876615910,3927814960,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497303.876686017,4266108150,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497303.876708012,3927814997,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.885581951,4266108187,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.885693435,3927815126,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.894792756,4266108316,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.911432583,3927815195,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.911531562,4266108385,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.911564099,3927815324,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.911582039,4266108514,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.956656391,3927815393,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497303.956765160,4266108583,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497303.956802068,3927815433,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497303.956819560,4266108623,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497303.956829579,3927815463,,172.16.0.8,5760,10.241.115.1,38510,80
1679497303.965582192,4266108653,,172.16.0.8,5760,10.241.115.1,46882,80
1679497303.965635647,3927815491,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.965652753,4266108681,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.965662512,3927815620,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.965671931,4266108810,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497303.978500365,3927815689,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497303.978770981,4266108879,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497303.979032657,3927815818,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497303.979149032,4266109008,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.030567844,3927816036,65,172.16.0.8,5760,10.241.115.1,38510,106
1679497304.030709510,4266109226,65,172.16.0.8,5760,10.241.115.1,46882,106
1679497304.030809955,3927816090,27,172.16.0.8,5760,10.241.115.1,38510,93
1679497304.030874441,4266109280,27,172.16.0.8,5760,10.241.115.1,46882,93
1679497304.030915287,4266109321,29,172.16.0.8,5760,10.241.115.1,46882,78
1679497304.030955093,3927816131,29,172.16.0.8,5760,10.241.115.1,38510,114
1679497304.030997142,4266109347,24,172.16.0.8,5760,10.241.115.1,46882,88
1679497304.036851098,3927816193,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.037028717,4266109383,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.046019775,3927815887,1,172.16.0.8,5760,10.241.115.1,38510,201
1679497304.054955004,4266109077,1,172.16.0.8,5760,10.241.115.1,46882,201
1679497304.055173151,3927816322,103,172.16.0.8,5760,10.241.115.1,38510,219
1679497304.055227359,4266109512,103,172.16.0.8,5760,10.241.115.1,46882,219
1679497304.055241385,3927816489,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.055254169,4266109679,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.055266214,4266109808,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.055296088,3927816618,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.076935572,3927816687,22,172.16.0.8,5760,10.241.115.1,38510,89
1679497304.077294186,4266109877,22,172.16.0.8,5760,10.241.115.1,46882,89
1679497304.077452778,3927816724,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.085685739,4266109914,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.085813993,3927816853,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.085838371,4266110043,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.085856172,3927816922,0,172.16.0.8,5760,10.241.115.1,38510,73
1679497304.085870905,4266110112,0,172.16.0.8,5760,10.241.115.1,46882,73
1679497304.109381078,4045125504,66,10.241.115.1,38510,172.16.0.8,5760,70
1679497304.116903837,3927816943,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.117005502,4266110133,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.117044371,3927817072,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.126039057,4266110262,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.186630594,3927817239,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.186736164,4266110429,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.186851190,3927817368,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.186893182,4266110558,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.186920852,3927817437,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.186940487,4266110627,33,172.16.0.8,5760,10.241.115.1,46882,92
1679497304.186958914,3927817477,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497304.186984023,4266110667,2,172.16.0.8,5760,10.241.115.1,46882,75
1679497304.202689700,3927817141,30,172.16.0.8,5760,10.241.115.1,38510,150
1679497304.202951906,4266110331,30,172.16.0.8,5760,10.241.115.1,46882,150
1679497304.213790362,3927817500,,172.16.0.8,5760,10.241.115.1,38510,444
1679497304.214003868,4266110690,,172.16.0.8,5760,10.241.115.1,46882,444
1679497304.214031054,3927817892,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.214044972,4266111082,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.214075397,3927818021,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.214105461,4266111211,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.236778003,3927818090,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.236887722,4266111280,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497304.236935824,3927818130,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497304.236947726,4266111320,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497304.236956811,3927818160,,172.16.0.8,5760,10.241.115.1,38510,80
1679497304.246188695,4266111350,,172.16.0.8,5760,10.241.115.1,46882,80
1679497304.246318718,3927818188,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.246344366,4266111378,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.246362698,3927818317,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.246380874,4266111507,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.276620229,3927818386,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.276687517,4266111576,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.276712277,3927818515,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.286039224,4266111705,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.316701973,3927818584,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.316812691,4266111774,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.316845162,3927818713,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.329551124,4266111903,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.346727059,3927818782,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.346825310,4266111972,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497304.346855035,3927818822,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497304.346869342,4266112012,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497304.346878793,3927818852,,172.16.0.8,5760,10.241.115.1,38510,80
1679497304.346887552,4266112042,,172.16.0.8,5760,10.241.115.1,46882,80
1679497304.346897115,3927818880,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.346906701,4266112070,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.346915552,3927819009,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.346924875,4266112199,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.397087000,3927819078,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.397250014,4266112268,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.397366566,3927819207,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.398644138,3774053509,0,10.241.115.1,46882,172.16.0.8,5760,73
1679497304.407327894,4266112397,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.415995880,3927819276,0,172.16.0.8,5760,10.241.115.1,38510,73
1679497304.416164268,3927819297,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.416225538,4266112466,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.416269476,3927819426,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.416288203,4266112595,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.439531096,3927819495,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.439607994,4266112664,30,172.16.0.8,5760,10.241.115.1,46882,92
1679497304.439676692,3927819535,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497304.439692466,4266112704,74,172.16.0.8,5760,10.241.115.1,46882,82
1679497304.439704945,3927819565,,172.16.0.8,5760,10.241.115.1,38510,80
1679497304.439718624,4266112734,,172.16.0.8,5760,10.241.115.1,46882,80
1679497304.462479495,3927819593,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.462547632,4266112762,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.462560649,3927819722,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.462570256,4266112891,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.480731828,3927819791,242,172.16.0.8,5760,10.241.115.1,38510,120
1679497304.481098560,4266112960,242,172.16.0.8,5760,10.241.115.1,46882,120
1679497304.481262734,3927819859,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.489404315,4266113028,102,172.16.0.8,5760,10.241.115.1,46882,181
1679497304.489525049,3927819988,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.489540000,4266113157,103,172.16.0.8,5760,10.241.115.1,46882,121
1679497304.489564098,3927820057,1,172.16.0.8,5760,10.241.115.1,38510,95
1679497304.489573864,3927820100,125,172.16.0.8,5760,10.241.115.1,38510,69
1679497304.489582096,3927820117,,172.16.0.8,5760,10.241.115.1,38510,70
1679497304.498646573,3927820135,62,172.16.0.8,5760,10.241.115.1,38510,537
1679497304.515414687,3927820620,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.515457686,3927820749,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.556345992,3927820818,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.556388184,3927820858,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497304.556399995,3927820888,,172.16.0.8,5760,10.241.115.1,38510,80
1679497304.556409155,3927820916,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.565801756,3927821045,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.607395579,3927821114,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.607449470,3927821243,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.616228052,3927821312,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.618151932,4045125522,0,10.241.115.1,38510,172.16.0.8,5760,91
1679497304.625138494,3927821441,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.634400163,3927821510,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.634431976,3927821550,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497304.634447439,3927821580,,172.16.0.8,5760,10.241.115.1,38510,80
1679497304.643127221,3927821608,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.652163087,3927821737,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.676169693,3927821806,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.676200135,3927821935,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.716308172,3927822004,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.716343756,3927822133,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.756271067,3927822202,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.756345339,3927822242,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497304.756355203,3927822272,,172.16.0.8,5760,10.241.115.1,38510,80
1679497304.756362683,3927822300,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.765382368,3927822429,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.776739615,3927822498,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.776799994,3927822627,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.836219922,3927822696,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.836255209,3927822825,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.836265089,3927822894,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.836273261,3927822934,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497304.845276006,3927822957,,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.845294452,3927822997,,172.16.0.8,5760,10.241.115.1,38510,66
1679497304.845303527,3927823011,136,172.16.0.8,5760,10.241.115.1,38510,86
1679497304.920134236,3927823447,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.920195915,3927823576,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.920265864,3927823645,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.920289767,3927823774,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.930562665,3927823045,,172.16.0.8,5760,10.241.115.1,38510,454
1679497304.949825377,3927823843,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497304.956296808,3927823883,74,172.16.0.8,5760,10.241.115.1,38510,110
1679497304.956356060,3927823941,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.956364595,3927824070,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.996387821,3927824139,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497304.996453991,3927824268,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497304.996464700,3927824337,1,172.16.0.8,5760,10.241.115.1,38510,95
1679497304.996498984,3927824380,125,172.16.0.8,5760,10.241.115.1,38510,69
1679497305.005550659,3927824397,,172.16.0.8,5760,10.241.115.1,38510,70
1679497305.030681699,3927824415,62,172.16.0.8,5760,10.241.115.1,38510,266
1679497305.030784394,3927824629,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.030827256,3927824758,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.039564528,3927824827,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.039665427,3927824867,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497305.048444050,3927824897,,172.16.0.8,5760,10.241.115.1,38510,80
1679497305.057581334,3927824925,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.057627321,3927825054,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.105679458,4045125561,66,10.241.115.1,38510,172.16.0.8,5760,70
1679497305.116281577,3927825123,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.116324929,3927825252,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.116334800,3927825321,0,172.16.0.8,5760,10.241.115.1,38510,73
1679497305.125488702,3927825342,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.125574561,3927825471,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.135152662,3927825540,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.135220710,3927825580,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497305.135231695,3927825610,,172.16.0.8,5760,10.241.115.1,38510,80
1679497305.156411057,3927825638,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.156442511,3927825767,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.156450294,3927825836,33,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.156456843,3927825876,2,172.16.0.8,5760,10.241.115.1,38510,75
1679497305.165348598,3927825899,,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.165390066,3927825939,,172.16.0.8,5760,10.241.115.1,38510,66
1679497305.174636663,3927825953,136,172.16.0.8,5760,10.241.115.1,38510,192
1679497305.192385283,3927826093,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.192438430,3927826222,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.236141049,3927826291,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.236169203,3927826420,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.236178676,3927826489,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.236186503,3927826529,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497305.245212359,3927826559,,172.16.0.8,5760,10.241.115.1,38510,80
1679497305.245233417,3927826587,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.276539812,3927826716,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.276605456,3927826785,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.276615848,3927826914,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.356322787,3927826983,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.356358425,3927827112,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.356368146,3927827181,30,172.16.0.8,5760,10.241.115.1,38510,92
1679497305.356375923,3927827221,74,172.16.0.8,5760,10.241.115.1,38510,82
1679497305.365255230,3927827251,,172.16.0.8,5760,10.241.115.1,38510,80
1679497305.365281689,3927827279,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.365297046,3927827408,103,172.16.0.8,5760,10.241.115.1,38510,121
1679497305.480322090,3927827675,102,172.16.0.8,5760,10.241.115.1,38510,181
1679497305.480400698,3927827804,103,172.16.0.8,5760,10.241.115.1,38510,121
